program_id,program_name,university,region,skill_name,coverage_score
P0037,BSc Economics,Makerere University,Uganda,Problem Solving,0.8
P0037,BSc Economics,Makerere University,Uganda,Critical Thinking,0.76
P0037,BSc Economics,Makerere University,Uganda,Statistical Software,0.72
P0037,BSc Economics,Makerere University,Uganda,Quantitative Methods,0.83
P0037,BSc Economics,Makerere University,Uganda,Public Finance,0.85
P0037,BSc Economics,Makerere University,Uganda,International Economics,0.85
P0037,BSc Economics,Makerere University,Uganda,Time Series Analysis,0.67
P0037,BSc Economics,Makerere University,Uganda,Presentation Skills,0.69
P0037,BSc Economics,Makerere University,Uganda,Financial Modeling,0.88
P0037,BSc Economics,Makerere University,Uganda,Financial Reporting,0.83
P0037,BSc Economics,Makerere University,Uganda,Excel,0.87
P0037,BSc Economics,Makerere University,Uganda,Valuation Techniques,0.75
P0037,BSc Economics,Makerere University,Uganda,Budgeting,0.84
P0037,BSc Economics,Makerere University,Uganda,Accounting Principles,0.78
P0037,BSc Economics,Makerere University,Uganda,Corporate Finance,0.71
P0037,BSc Economics,Makerere University,Uganda,Risk Analysis,0.73
P0037,BSc Economics,Makerere University,Uganda,Investment Analysis,0.88
P0037,BSc Economics,Makerere University,Uganda,Financial Statements,0.85
P0037,BSc Economics,Makerere University,Uganda,Financial Regulations,0.87
P0037,BSc Economics,Makerere University,Uganda,Cost Analysis,0.7
P0037,BSc Economics,Makerere University,Uganda,Strategic Planning,0.74
P0037,BSc Economics,Makerere University,Uganda,Attention to Detail,0.83
P0037,BSc Economics,Makerere University,Uganda,Financial Forecasting Tools,0.68
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Microeconomics,0.75
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Macroeconomics,0.69
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Econometrics,0.69
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Statistical Analysis,0.74
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Data Analysis,0.86
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Research Methods,0.77
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Policy Analysis,0.86
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Forecasting,0.85
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Market Analysis,0.68
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Report Writing,0.86
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Data Visualization,0.85
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Communication,0.8
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Problem Solving,0.81
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Critical Thinking,0.75
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Statistical Software,0.86
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Quantitative Methods,0.84
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Public Finance,0.8
P0038,BSc Economics,University of Dar es Salaam,Tanzania,International Economics,0.81
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Time Series Analysis,0.81
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Presentation Skills,0.66
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Financial Modeling,0.86
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Financial Reporting,0.88
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Excel,0.86
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Valuation Techniques,0.72
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Budgeting,0.85
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Accounting Principles,0.86
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Corporate Finance,0.88
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Risk Analysis,0.71
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Investment Analysis,0.7
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Financial Statements,0.82
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Financial Regulations,0.7
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Cost Analysis,0.81
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Strategic Planning,0.83
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Attention to Detail,0.87
P0038,BSc Economics,University of Dar es Salaam,Tanzania,Financial Forecasting Tools,0.83
P0043,BSc Business Analytics,Makerere University,Uganda,Requirements Gathering,0.76
P0043,BSc Business Analytics,Makerere University,Uganda,Process Modeling,0.84
P0043,BSc Business Analytics,Makerere University,Uganda,Data Analysis,0.84
P0043,BSc Business Analytics,Makerere University,Uganda,Stakeholder Management,0.8
P0043,BSc Business Analytics,Makerere University,Uganda,SQL,0.8
P0043,BSc Business Analytics,Makerere University,Uganda,Excel,0.85
P0043,BSc Business Analytics,Makerere University,Uganda,Communication,0.77
P0043,BSc Business Analytics,Makerere University,Uganda,Problem Solving,0.87
P0043,BSc Business Analytics,Makerere University,Uganda,Strategic Thinking,0.68
P0043,BSc Business Analytics,Makerere University,Uganda,Documentation Skills,0.76
P0043,BSc Business Analytics,Makerere University,Uganda,Business Process Improvement,0.69
P0043,BSc Business Analytics,Makerere University,Uganda,Presentation Skills,0.74
P0043,BSc Business Analytics,Makerere University,Uganda,Project Management,0.82
P0043,BSc Business Analytics,Makerere University,Uganda,Market Analysis,0.74
P0043,BSc Business Analytics,Makerere University,Uganda,Cost Benefit Analysis,0.88
P0043,BSc Business Analytics,Makerere University,Uganda,Data Visualization,0.77
P0043,BSc Business Analytics,Makerere University,Uganda,Decision Making,0.7
P0043,BSc Business Analytics,Makerere University,Uganda,Risk Analysis,0.79
P0043,BSc Business Analytics,Makerere University,Uganda,Time Management,0.7
P0043,BSc Business Analytics,Makerere University,Uganda,Documentation Standards,0.75
P0043,BSc Business Analytics,Makerere University,Uganda,Python,0.73
P0043,BSc Business Analytics,Makerere University,Uganda,Statistics,0.85
P0043,BSc Business Analytics,Makerere University,Uganda,Data Cleaning,0.82
P0043,BSc Business Analytics,Makerere University,Uganda,Exploratory Data Analysis,0.71
P0043,BSc Business Analytics,Makerere University,Uganda,Power BI,0.83
P0043,BSc Business Analytics,Makerere University,Uganda,Tableau,0.7
P0043,BSc Business Analytics,Makerere University,Uganda,Data Wrangling,0.8
P0043,BSc Business Analytics,Makerere University,Uganda,Database Design,0.7
P0043,BSc Business Analytics,Makerere University,Uganda,Data Interpretation,0.73
P0043,BSc Business Analytics,Makerere University,Uganda,Reporting,0.81
P0043,BSc Business Analytics,Makerere University,Uganda,Descriptive Statistics,0.83
P0043,BSc Business Analytics,Makerere University,Uganda,Business Understanding,0.71
P0043,BSc Business Analytics,Makerere University,Uganda,Data Ethics,0.83
P0043,BSc Business Analytics,Makerere University,Uganda,Data Querying,0.77
P0043,BSc Business Analytics,Makerere University,Uganda,Dashboard Design,0.7
P0044,BSc Business Analytics,African Leadership University,Rwanda,Requirements Gathering,0.83
P0044,BSc Business Analytics,African Leadership University,Rwanda,Process Modeling,0.81
P0044,BSc Business Analytics,African Leadership University,Rwanda,Data Analysis,0.77
P0044,BSc Business Analytics,African Leadership University,Rwanda,Stakeholder Management,0.69
P0044,BSc Business Analytics,African Leadership University,Rwanda,SQL,0.68
P0044,BSc Business Analytics,African Leadership University,Rwanda,Excel,0.82
P0044,BSc Business Analytics,African Leadership University,Rwanda,Communication,0.76
P0044,BSc Business Analytics,African Leadership University,Rwanda,Problem Solving,0.83
P0044,BSc Business Analytics,African Leadership University,Rwanda,Strategic Thinking,0.77
P0044,BSc Business Analytics,African Leadership University,Rwanda,Documentation Skills,0.83
P0044,BSc Business Analytics,African Leadership University,Rwanda,Business Process Improvement,0.77
P0044,BSc Business Analytics,African Leadership University,Rwanda,Presentation Skills,0.8
P0044,BSc Business Analytics,African Leadership University,Rwanda,Project Management,0.87
P0044,BSc Business Analytics,African Leadership University,Rwanda,Market Analysis,0.68
P0044,BSc Business Analytics,African Leadership University,Rwanda,Cost Benefit Analysis,0.67
P0044,BSc Business Analytics,African Leadership University,Rwanda,Data Visualization,0.8
P0044,BSc Business Analytics,African Leadership University,Rwanda,Decision Making,0.76
P0044,BSc Business Analytics,African Leadership University,Rwanda,Risk Analysis,0.81
P0044,BSc Business Analytics,African Leadership University,Rwanda,Time Management,0.81
P0044,BSc Business Analytics,African Leadership University,Rwanda,Documentation Standards,0.74
P0044,BSc Business Analytics,African Leadership University,Rwanda,Python,0.75
P0044,BSc Business Analytics,African Leadership University,Rwanda,Statistics,0.73
P0044,BSc Business Analytics,African Leadership University,Rwanda,Data Cleaning,0.71
P0044,BSc Business Analytics,African Leadership University,Rwanda,Exploratory Data Analysis,0.83
P0044,BSc Business Analytics,African Leadership University,Rwanda,Power BI,0.78
P0044,BSc Business Analytics,African Leadership University,Rwanda,Tableau,0.82
P0044,BSc Business Analytics,African Leadership University,Rwanda,Data Wrangling,0.75
P0044,BSc Business Analytics,African Leadership University,Rwanda,Database Design,0.78
P0044,BSc Business Analytics,African Leadership University,Rwanda,Data Interpretation,0.79
P0044,BSc Business Analytics,African Leadership University,Rwanda,Reporting,0.86
P0044,BSc Business Analytics,African Leadership University,Rwanda,Descriptive Statistics,0.74
P0044,BSc Business Analytics,African Leadership University,Rwanda,Business Understanding,0.8
P0044,BSc Business Analytics,African Leadership University,Rwanda,Data Ethics,0.67
P0044,BSc Business Analytics,African Leadership University,Rwanda,Data Querying,0.67
P0044,BSc Business Analytics,African Leadership University,Rwanda,Dashboard Design,0.83
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Requirements Gathering,0.62
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Process Modeling,0.81
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Data Analysis,0.64
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Stakeholder Management,0.65
P0045,BSc Business Analytics,University of Dodoma,Tanzania,SQL,0.81
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Excel,0.8
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Communication,0.74
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Problem Solving,0.71
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Strategic Thinking,0.74
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Documentation Skills,0.78
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Business Process Improvement,0.81
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Presentation Skills,0.56
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Project Management,0.59
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Market Analysis,0.54
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Cost Benefit Analysis,0.61
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Data Visualization,0.8
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Decision Making,0.59
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Risk Analysis,0.6
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Time Management,0.8
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Documentation Standards,0.56
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Python,0.5
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Statistics,0.76
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Data Cleaning,0.77
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Exploratory Data Analysis,0.73
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Power BI,0.7
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Tableau,0.66
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Data Wrangling,0.47
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Database Design,0.59
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Data Interpretation,0.48
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Reporting,0.51
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Descriptive Statistics,0.56
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Business Understanding,0.57
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Data Ethics,0.53
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Data Querying,0.58
P0045,BSc Business Analytics,University of Dodoma,Tanzania,Dashboard Design,0.54
P0046,BSc Business Analytics,Moi University,Kenya,Requirements Gathering,0.69
P0046,BSc Business Analytics,Moi University,Kenya,Process Modeling,0.79
P0046,BSc Business Analytics,Moi University,Kenya,Data Analysis,0.56
P0046,BSc Business Analytics,Moi University,Kenya,Stakeholder Management,0.67
P0046,BSc Business Analytics,Moi University,Kenya,SQL,0.58
P0046,BSc Business Analytics,Moi University,Kenya,Excel,0.7
P0046,BSc Business Analytics,Moi University,Kenya,Communication,0.51
P0046,BSc Business Analytics,Moi University,Kenya,Problem Solving,0.78
P0046,BSc Business Analytics,Moi University,Kenya,Strategic Thinking,0.54
P0046,BSc Business Analytics,Moi University,Kenya,Documentation Skills,0.51
P0046,BSc Business Analytics,Moi University,Kenya,Business Process Improvement,0.59
P0046,BSc Business Analytics,Moi University,Kenya,Presentation Skills,0.64
P0046,BSc Business Analytics,Moi University,Kenya,Project Management,0.72
P0046,BSc Business Analytics,Moi University,Kenya,Market Analysis,0.54
P0046,BSc Business Analytics,Moi University,Kenya,Cost Benefit Analysis,0.51
P0046,BSc Business Analytics,Moi University,Kenya,Data Visualization,0.71
P0046,BSc Business Analytics,Moi University,Kenya,Decision Making,0.56
P0046,BSc Business Analytics,Moi University,Kenya,Risk Analysis,0.65
P0046,BSc Business Analytics,Moi University,Kenya,Time Management,0.74
P0046,BSc Business Analytics,Moi University,Kenya,Documentation Standards,0.6
P0046,BSc Business Analytics,Moi University,Kenya,Python,0.68
P0046,BSc Business Analytics,Moi University,Kenya,Statistics,0.54
P0046,BSc Business Analytics,Moi University,Kenya,Data Cleaning,0.76
P0046,BSc Business Analytics,Moi University,Kenya,Exploratory Data Analysis,0.64
P0046,BSc Business Analytics,Moi University,Kenya,Power BI,0.79
P0046,BSc Business Analytics,Moi University,Kenya,Tableau,0.74
P0046,BSc Business Analytics,Moi University,Kenya,Data Wrangling,0.78
P0046,BSc Business Analytics,Moi University,Kenya,Database Design,0.67
P0046,BSc Business Analytics,Moi University,Kenya,Data Interpretation,0.52
P0046,BSc Business Analytics,Moi University,Kenya,Reporting,0.52
P0046,BSc Business Analytics,Moi University,Kenya,Descriptive Statistics,0.75
P0046,BSc Business Analytics,Moi University,Kenya,Business Understanding,0.63
P0046,BSc Business Analytics,Moi University,Kenya,Data Ethics,0.6
P0046,BSc Business Analytics,Moi University,Kenya,Data Querying,0.56
P0046,BSc Business Analytics,Moi University,Kenya,Dashboard Design,0.55
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Requirements Gathering,0.78
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Process Modeling,0.71
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Data Analysis,0.52
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Stakeholder Management,0.57
P0047,BSc Business Analytics,Uganda Christian University,Uganda,SQL,0.56
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Excel,0.49
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Communication,0.62
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Problem Solving,0.54
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Strategic Thinking,0.77
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Documentation Skills,0.58
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Business Process Improvement,0.61
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Presentation Skills,0.8
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Project Management,0.77
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Market Analysis,0.49
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Cost Benefit Analysis,0.58
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Data Visualization,0.75
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Decision Making,0.69
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Risk Analysis,0.54
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Time Management,0.76
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Documentation Standards,0.6
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Python,0.71
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Statistics,0.53
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Data Cleaning,0.57
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Exploratory Data Analysis,0.72
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Power BI,0.64
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Tableau,0.56
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Data Wrangling,0.74
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Database Design,0.56
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Data Interpretation,0.54
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Reporting,0.72
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Descriptive Statistics,0.75
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Business Understanding,0.71
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Data Ethics,0.52
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Data Querying,0.8
P0047,BSc Business Analytics,Uganda Christian University,Uganda,Dashboard Design,0.72
P0056,BEng Electrical Engineering,Makerere University,Uganda,Power Generation Systems,0.68
P0056,BEng Electrical Engineering,Makerere University,Uganda,Power Distribution Networks,0.72
P0056,BEng Electrical Engineering,Makerere University,Uganda,Electrical Machines,0.85
P0056,BEng Electrical Engineering,Makerere University,Uganda,Smart Grid Systems,0.8
P0056,BEng Electrical Engineering,Makerere University,Uganda,Renewable Energy Integration,0.85
P0056,BEng Electrical Engineering,Makerere University,Uganda,Protection Systems,0.84
P0056,BEng Electrical Engineering,Makerere University,Uganda,Load Flow Analysis,0.69
P0056,BEng Electrical Engineering,Makerere University,Uganda,High Voltage Engineering,0.72
P0056,BEng Electrical Engineering,Makerere University,Uganda,Energy Storage Systems,0.67
P0056,BEng Electrical Engineering,Makerere University,Uganda,Safety Standards,0.86
P0056,BEng Electrical Engineering,Makerere University,Uganda,Regulatory Compliance,0.83
P0056,BEng Electrical Engineering,Makerere University,Uganda,Project Management,0.68
P0056,BEng Electrical Engineering,Makerere University,Uganda,Technical Reporting,0.83
P0056,BEng Electrical Engineering,Makerere University,Uganda,Quality Control,0.81
P0056,BEng Electrical Engineering,Makerere University,Uganda,Problem Solving,0.77
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Power Generation Systems,0.59
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Power Distribution Networks,0.6
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Electrical Machines,0.82
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Smart Grid Systems,0.77
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Renewable Energy Integration,0.48
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Protection Systems,0.82
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Load Flow Analysis,0.63
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,High Voltage Engineering,0.66
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Energy Storage Systems,0.68
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Safety Standards,0.6
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Regulatory Compliance,0.49
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Project Management,0.8
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Technical Reporting,0.62
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Quality Control,0.76
P0057,BEng Electrical Engineering,Uganda Christian University,Uganda,Problem Solving,0.54
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Power Generation Systems,0.52
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Power Distribution Networks,0.5
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Electrical Machines,0.72
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Smart Grid Systems,0.49
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Renewable Energy Integration,0.69
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Protection Systems,0.52
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Load Flow Analysis,0.62
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,High Voltage Engineering,0.78
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Energy Storage Systems,0.69
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Safety Standards,0.54
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Regulatory Compliance,0.49
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Project Management,0.75
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Technical Reporting,0.8
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Quality Control,0.8
P0058,BEng Electrical Engineering,United States International University Africa,Kenya,Problem Solving,0.8
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Power Generation Systems,0.86
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Power Distribution Networks,0.86
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Electrical Machines,0.79
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Smart Grid Systems,0.67
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Renewable Energy Integration,0.76
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Protection Systems,0.88
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Load Flow Analysis,0.86
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,High Voltage Engineering,0.89
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Energy Storage Systems,0.73
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Safety Standards,0.69
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Regulatory Compliance,0.77
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Project Management,0.7
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Technical Reporting,0.72
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Quality Control,0.87
P0059,BEng Electrical Engineering,Carnegie Mellon University Rwanda,Rwanda,Problem Solving,0.68
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Environmental Impact Assessment,0.63
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Water Treatment Systems,0.75
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Waste Management,0.58
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Air Pollution Control,0.73
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Sustainability Engineering,0.62
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Hydrology,0.48
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Environmental Chemistry,0.6
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Soil Science,0.66
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Environmental Regulations,0.7
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Risk Assessment,0.53
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Project Management,0.61
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Data Analysis,0.48
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Geographic Information Systems,0.81
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Climate Change Mitigation,0.59
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Renewable Energy Systems,0.67
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Engineering Mathematics,0.56
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Technical Reporting,0.77
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Quality Control,0.63
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Problem Solving,0.6
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Communication,0.79
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Policy Analysis,0.55
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Public Health Engineering,0.57
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Resource Management,0.6
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Sampling Techniques,0.58
P0065,BEng Environmental Engineering,Mbarara University of Science and Technology,Uganda,Field Work Techniques,0.62
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Environmental Impact Assessment,0.62
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Water Treatment Systems,0.63
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Waste Management,0.73
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Air Pollution Control,0.55
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Sustainability Engineering,0.74
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Hydrology,0.69
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Environmental Chemistry,0.82
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Soil Science,0.68
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Environmental Regulations,0.51
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Risk Assessment,0.58
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Project Management,0.66
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Data Analysis,0.76
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Geographic Information Systems,0.72
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Climate Change Mitigation,0.81
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Renewable Energy Systems,0.57
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Engineering Mathematics,0.5
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Technical Reporting,0.49
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Quality Control,0.77
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Problem Solving,0.63
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Communication,0.79
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Policy Analysis,0.7
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Public Health Engineering,0.73
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Resource Management,0.6
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Sampling Techniques,0.75
P0066,BEng Environmental Engineering,Uganda Christian University,Uganda,Field Work Techniques,0.76
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Environmental Impact Assessment,0.77
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Water Treatment Systems,0.7
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Waste Management,0.63
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Air Pollution Control,0.81
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Sustainability Engineering,0.64
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Hydrology,0.62
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Environmental Chemistry,0.59
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Soil Science,0.66
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Environmental Regulations,0.59
P0067,BEng Environmental Engineering,University of Kigali,Rwanda,Risk Assessment,0.68
